TestResponse,PredictValue,Tree 0Bias,Tree 0Dissimilarity,Tree 1Bias,Tree 1Dissimilarity,Tree 2Bias,Tree 2Dissimilarity,Tree 3Bias,Tree 3Dissimilarity,Tree 4Bias,Tree 4Dissimilarity,Tree 5Bias,Tree 5Dissimilarity,Tree 6Bias,Tree 6Dissimilarity,Tree 7Bias,Tree 7Dissimilarity,Tree 8Bias,Tree 8Dissimilarity,Tree 9Bias,Tree 9Dissimilarity,Tree 10Bias,Tree 10Dissimilarity,Tree 11Bias,Tree 11Dissimilarity,Tree 12Bias,Tree 12Dissimilarity,Tree 13Bias,Tree 13Dissimilarity,Tree 14Bias,Tree 14Dissimilarity,Tree 15Bias,Tree 15Dissimilarity,Tree 16Bias,Tree 16Dissimilarity,Tree 17Bias,Tree 17Dissimilarity,Tree 18Bias,Tree 18Dissimilarity,Tree 19Bias,Tree 19Dissimilarity
-0.276064,0.246511,0.221285,4.62083,0.801598,5.60571,0.163343,3.84105,1.84621,5.5635,0.457059,4.19496,1.0642,3.11222,1.75749,5.63967,1.43251,3.1212,0.254794,4.70937,1.17468,6.20677,0.0710734,6.45345,0.705119,6.6382,0.609212,7.43051,0.501487,5.25847,0.213173,6.46003,1.5957,5.52603,1.22257,5.34335,1.54775,5.11075,0.955877,4.92863,0.718427,5.59677
-0.601041,-0.487999,0.530325,3.22166,0.316261,3.15424,0.187224,1.93057,0.0712284,2.0495,0.00991613,2.07243,0.277697,2.6757,0.302829,3.56202,0.211935,6.16874,0.212368,3.75433,0.555877,2.73929,1.07854,1.66519,0.0697119,1.8735,0.0828106,2.52614,0.32536,2.15904,0.302829,3.56202,0.329693,2.74646,0.453965,2.75099,0.0679049,2.25551,0.0848905,2.76951,0.933817,3.98962
-0.459784,-0.294139,0.142,3.50424,0.390542,3.7894,0.370684,3.88709,0.269638,2.45356,0.168765,4.76176,0.115382,1.96765,0.134447,4.70237,0.0466732,5.19706,0.293036,4.22144,0.207242,3.58284,0.0720517,1.85132,0.228474,3.33201,0.04952,1.77665,0.381646,2.05422,0.0278549,2.92136,0.398473,2.09596,0.616033,2.69272,0.137336,3.95495,0.531105,3.02072,1.1282,2.65889
-0.554244,-0.255274,0.16378,6.13401,0.291171,3.61474,0.207111,4.39078,0.0805863,3.87663,0.337101,4.8601,0.0381386,3.82385,0.249748,4.04315,1.73842,4.25365,0.146984,2.44,0.11941,2.48135,0.405563,3.15233,0.158797,3.98053,0.0511217,1.50163,0.289871,3.50353,0.597965,7.31158,0.298104,2.76076,0.203211,1.64514,0.0674298,2.98735,0.632903,3.53778,0.899544,4.9755
1.07757,0.939543,0.021616,1.77513,0.0671416,1.82857,0.622635,3.22011,0.0604687,3.21195,0.108219,1.65335,0.0615954,1.8123,0.0496362,1.67678,0.0946997,2.44788,0.138896,2.06284,0.256321,2.11609,0.124164,2.16708,0.177894,2.12355,0.294406,3.73458,0.138377,2.30949,0.137337,1.39912,0.00611544,2.87395,0.565653,5.00412,0.292286,2.81938,0.000338078,2.96907,1.48477,2.4954
-0.90002,-0.791672,0.00101745,2.64824,0.112464,4.31698,0.0339485,3.36965,0.00825518,2.36718,0.00379062,1.8275,0.0437412,2.20339,0.0934424,2.87985,0.0084703,3.31571,0.289468,4.21719,0.393461,2.80489,0.0435246,2.16845,0.181531,2.64778,0.00933689,2.18119,0.265159,4.72987,0.0401303,2.7985,0.187164,2.29899,0.108953,2.97931,0.0290088,1.84369,0.095349,4.4389,0.0366639,2.53887
-0.0732785,0.749027,0.67461,2.30219,0.018674,2.47597,1.29201,1.97295,0.173857,2.94558,0.262684,1.92053,0.358357,1.91932,0.301765,2.45313,0.201155,3.6343,0.567729,1.70202,0.0432278,2.61464,0.314247,3.68606,0.324528,2.81429,0.116889,1.96553,1.2199,3.92091,0.262684,1.92053,0.205921,2.21563,0.153925,2.66272,0.681081,2.60054,0.507933,2.44677,1.04719,3.84607
-0.232734,-0.190866,0.350878,3.22888,0.0172563,3.05817,0.138928,2.71207,0.132861,2.42936,0.199157,2.61979,0.2149,2.56784,0.131301,3.47878,0.0720257,2.79983,0.0506856,3.41861,0.403567,3.00253,0.00677036,2.75095,0.252995,1.94308,0.0700975,2.99371,0.24812,4.14345,0.190057,2.10452,0.0114283,2.66832,0.180741,3.84724,0.213564,2.13212,0.182063,2.35478,0.00315951,2.52161
-0.813359,-0.565112,0.0110412,2.90147,0.0245603,2.55203,0.0256003,3.18514,0.632224,1.99665,0.0885749,2.5284,0.132815,3.87696,0.103524,2.97326,0.0543715,3.1045,0.038946,3.07497,0.453632,2.13981,0.00277966,2.78007,0.0368661,2.91461,0.0842419,3.22621,0.0559314,2.69934,0.127571,2.87458,0.197984,3.65596,0.11115,3.63781,0.0294133,3.09423,0.0635142,2.96163,0.0691038,2.91896
-0.930351,-0.955495,0.0684495,2.67101,0.0569193,1.87818,0.105738,1.99389,0.041436,3.9688,0.131736,3.1199,0.0619745,2.0651,0.0879727,2.79812,0.147527,3.19259,0.0372763,3.01428,0.123335,2.60422,0.0407428,2.86636,0.0421871,2.71559,0.0634232,2.54126,0.0714825,4.02785,0.2104,3.25477,0.0438957,2.33636,0.0138534,1.20944,0.00663173,3.06656,0.0294769,5.21067,0.113538,3.85735
-0.260465,-0.0153872,0.877006,2.71092,0.66827,3.66336,1.15917,2.8423,0.0504342,3.65525,0.282396,4.55129,0.215089,1.37459,0.239787,3.34334,0.133286,2.09467,0.111838,2.13983,0.713045,1.998,0.388068,2.13191,0.650992,5.86072,0.0781656,3.75128,0.739385,2.93223,1.23734,4.81788,0.368425,6.58462,0.882033,4.1017,0.0171566,2.61565,0.788782,3.28829,1.00162,4.51606
2.02824,1.54068,0.465894,1.33171,0.405911,4.02085,0.245069,3.40462,0.453863,4.89263,0.420297,5.5714,0.219937,3.86458,0.850306,5.13661,0.999731,5.18315,0.999731,2.35214,0.287373,3.76546,0.662253,4.77758,0.818086,3.32744,0.204179,4.09281,0.564687,1.54487,0.0937598,2.6316,0.0913333,2.62162,0.281986,1.91904,0.644241,2.63433,0.424326,5.28085,0.83488,3.73559
0.726598,0.488219,0.5303,4.00473,0.695513,4.33163,0.369236,3.9886,0.708945,3.07372,0.395234,4.39306,0.0935313,2.64253,0.0328689,2.34808,0.378644,4.78743,0.0581246,2.86471,1.03683,4.30666,0.871,2.62885,0.285918,3.21143,0.395234,4.39306,0.281238,3.98534,0.0722994,2.84194,0.194924,3.8301,0.210647,4.88961,0.0275046,3.01711,0.728753,2.8633,0.0961311,3.11108
-1.06294,-0.937738,0.71627,4.31956,0.159868,5.5398,0.0589081,2.38247,0.0470777,4.76072,0.341463,3.06304,0.0619413,3.05543,0.0339932,3.92107,0.112204,5.85243,0.115237,3.46657,0.107005,5.7232,0.0500976,4.02687,0.0931391,2.12235,0.275993,3.26661,0.328464,4.28297,0.169876,4.69883,0.0732071,3.47917,0.107005,3.91085,0.136903,5.84499,0.084473,4.04037,0.133176,5.59623
-1.33246,-1.32675,0.0524982,3.25813,0.0389286,2.79282,0.0162524,3.31141,0.0231853,3.32454,0.0376287,3.5817,0.0517832,2.82984,0.0156676,3.11625,0.0213004,3.40014,0.00622153,2.81855,0.0702636,3.01651,0.0109012,3.56776,0.02858,3.23612,0.00238669,3.72679,0.0525776,3.80476,0.123856,4.71725,0.0311797,3.39837,0.0516317,2.26398,0.092362,4.48444,0.047508,2.29011,0.013501,3.83231
-0.734498,-0.519487,0.298205,1.51266,0.191253,5.59969,0.156082,3.50553,0.154349,2.89275,0.720056,2.31308,0.266141,6.41637,0.240576,1.80703,0.173847,1.72024,0.476379,6.80168,0.436429,2.68219,0.604797,6.31484,0.273074,3.16381,0.00673711,4.64338,0.021325,1.82726,0.191902,3.57483,0.0479731,3.82302,0.0910867,5.571,0.228691,3.27203,1.29115,1.32419,0.201839,4.4961
2.54041,2.54041,7.15256e-07,2.46206,7.15256e-07,5.18237,7.15256e-07,1.85415,7.15256e-07,3.12463,7.15256e-07,3.78169,7.15256e-07,2.2903,7.15256e-07,3.8631,7.15256e-07,4.23907,7.15256e-07,1.48387,7.15256e-07,2.65016,7.15256e-07,1.50257,7.15256e-07,1.98166,7.15256e-07,5.24685,7.15256e-07,3.25256,7.15256e-07,3.44237,7.15256e-07,2.8582,7.15256e-07,1.75364,7.15256e-07,2.83159,7.15256e-07,0.953924,7.15256e-07,1.48387
0.766462,0.329709,0.0762771,3.23702,0.256716,3.43056,1.59144e-05,4.29923,0.226893,3.08569,0.231399,3.84935,0.143407,4.74007,0.196158,1.84192,0.024249,2.7901,0.0129832,2.69232,0.0673223,3.96317,0.137633,2.46294,0.549195,3.20356,0.120647,3.84099,0.0043171,5.43877,0.208001,3.93286,0.200202,3.85903,0.178248,3.61694,0.644161,2.56514,0.853622,2.29118,0.86139,2.57608
-0.371391,-0.175216,0.267242,2.06856,0.318589,0.814299,0.041275,3.44952,0.279369,2.91957,0.190548,2.38025,0.0802722,3.83758,0.397227,2.63368,0.0787556,2.02707,0.123256,1.64595,0.162383,2.34035,0.364296,1.33534,0.0658374,2.65753,0.0544849,2.55333,0.327832,1.89193,0.0976707,3.07166,0.177543,2.65144,0.131402,2.19214,0.0605511,2.49227,0.0281026,2.64681,0.252677,3.50323
-0.451985,-0.417266,0.30978,4.74304,0.427941,2.17971,0.704605,3.92858,0.409093,5.13038,0.169366,2.54273,0.257327,1.783,0.410826,3.48737,0.76458,2.8702,0.333698,3.78682,0.602524,5.13445,1.24222,4.036,0.501819,2.48614,0.243571,4.33339,0.806754,3.64903,0.188975,2.30738,0.218093,4.02719,0.232955,3.25911,0.384394,2.85643,0.0559277,4.58009,0.467045,4.91711
-1.10021,-0.971104,0.00348949,2.95287,0.0541398,6.22639,0.116969,1.79841,0.115409,2.41879,0.114542,1.99091,0.0710384,6.2304,0.120002,3.34357,0.23054,4.04756,0.423576,5.77322,0.123035,2.50767,0.167665,4.9679,0.0693054,5.14619,0.0663589,3.9824,0.176464,3.76149,0.286176,4.99585,0.285957,4.82495,0.108519,3.78685,0.188365,6.64015,0.094148,4.75671,0.198476,4.76186
-0.276064,0.0427649,0.487114,6.78431,0.445642,3.61207,0.327712,5.4,0.20395,3.44511,0.289364,3.61864,0.0522946,4.26081,0.266418,3.22488,0.180172,6.19912,0.443494,4.22951,0.426288,4.53504,0.450196,2.59995,0.121763,4.85976,0.755078,4.0331,0.127829,4.34189,0.473605,2.95145,0.497927,2.51777,1.17231,4.44356,0.282595,3.21283,0.414156,3.29786,0.701165,5.22641
1.5828,1.07917,0.106436,2.038,0.368694,3.44376,0.0472761,3.5654,0.906024,5.56848,0.89187,5.20479,0.0378245,4.16242,0.104125,2.98648,0.503885,2.60671,0.0906063,3.47725,0.698617,3.68851,0.696618,3.60597,0.347641,1.66289,0.495912,3.87434,0.257942,3.30519,0.546522,2.93613,0.265314,4.56096,0.594451,2.49383,1.32664,2.93279,0.724349,8.94184,0.906024,5.56848
1.62527,1.37219,0.607459,4.32252,0.48117,3.19332,1.16822,5.6726,0.704519,3.13194,0.179418,4.50827,0.34364,3.19584,0.407274,5.72231,0.948324,5.17153,0.797307,5.04619,0.00817692,4.0274,0.0372331,3.16316,0.55113,3.45385,1.16822,5.48266,0.300855,2.76262,0.525367,5.41166,0.205181,4.40492,0.211421,1.87199,0.465769,4.83706,0.704519,3.13194,0.472157,3.3393
-0.351459,-0.389639,0.550244,3.23547,0.276497,1.96389,0.0226985,1.90178,0.185503,3.48731,0.118675,3.13671,0.588375,1.79936,0.185503,3.48731,0.081944,3.24128,0.162972,2.41905,0.503114,3.00099,0.179437,3.83135,0.170944,3.50381,0.588375,1.79936,0.249199,3.31375,0.0793442,6.40159,0.14044,1.3508,0.239522,3.5616,0.0186819,3.5487,0.00370544,3.43987,0.601027,6.54298
-0.360125,0.136862,0.235445,2.57154,0.509119,2.141,0.131972,2.83112,0.476621,4.85651,0.327349,3.53215,0.00616443,3.36857,0.0142874,2.27251,0.405343,3.47009,0.0376858,2.58305,0.237028,5.24957,1.10363,3.52525,0.486154,2.42237,1.32028,2.63538,0.397674,3.89523,0.703672,1.88688,0.749192,2.94584,0.0573288,2.43014,0.516075,2.95453,0.349664,3.26964,0.199937,4.65358
-1.08981,-1.07733,0.244619,4.19674,0.0774688,2.24845,0.108233,2.57891,0.100289,1.9076,0.0190597,3.54904,0.0722691,1.89764,0.280222,3.12144,0.0896013,1.45942,0.230176,3.85814,0.140049,3.82687,0.230176,3.85814,0.0870014,1.98112,0.0234504,3.19093,0.15217,3.3723,0.0727891,2.43182,0.0616533,1.95992,0.0650877,2.13229,0.115599,2.64351,0.0974007,4.18309,0.113346,2.16715
-0.94855,-0.8589,0.0264757,3.7037,0.100049,3.39035,0.127868,2.04547,0.1491,2.55988,0.226573,3.84113,0.0825161,3.62327,0.0922493,4.48106,0.107848,2.30673,0.0561407,2.75492,0.029942,3.02694,0.0464075,3.16061,0.0271256,2.54318,0.0617898,1.91787,0.0276872,2.31803,0.18151,1.44154,0.00134408,3.22999,0.0620064,4.04678,0.0741389,4.42408,0.0502206,3.40194,0.0531237,2.45264
-0.763096,-0.603625,0.46105,1.31045,1.65867,7.31334,0.228973,3.73972,0.346485,2.34865,0.00157577,2.38166,0.0207826,4.49316,0.229377,6.0959,0.424652,1.48921,0.0135927,2.38574,0.0188645,3.47401,0.282356,3.44616,1.00546,5.28987,0.0656728,2.7937,0.682869,3.49584,0.0774326,4.88685,0.424652,1.48921,0.500914,5.21505,0.0550453,3.06344,0.218111,2.01143,0.150372,3.6473
-0.863622,-0.879191,0.427267,2.62084,0.108934,1.74225,0.0121627,2.46487,0.14042,1.89204,0.19155,4.56553,0.494801,2.50087,0.112978,1.97607,0.200675,2.59205,0.140576,4.07483,0.18629,1.84786,0.0495394,2.40802,0.157059,2.33687,0.246302,2.57244,0.135741,1.75673,0.138687,4.7499,0.177468,3.46575,0.060346,2.06997,0.107663,3.49249,0.0799747,2.32003,0.532065,2.98491
1.66773,1.41392,0.791978,5.06053,0.161812,3.96423,0.430253,3.3986,0.157305,5.03533,0.0971631,4.2206,0.400441,4.19602,0.052533,2.94192,0.207015,4.72154,0.208377,5.08121,0.23388,3.49178,0.466997,3.02598,0.0226351,3.22872,1.58339,2.13308,1.12649,3.8829,0.180151,5.95129,0.968968,6.40685,0.0860705,3.34055,0.525959,5.01873,0.148433,3.77482,0.121428,4.69485
-0.709367,-0.476041,0.0736975,3.61725,0.0244743,5.16459,0.0858012,3.83356,0.170237,4.65418,0.213394,3.716,0.0353214,3.24517,0.395179,4.25722,0.0795037,5.99308,0.029674,5.81676,0.142549,2.68607,0.121534,6.83597,0.320723,5.86829,0.133233,6.87169,0.323034,3.00937,0.578235,5.61893,0.00367579,3.90411,0.125001,5.54032,0.416628,4.79314,0.65168,6.79078,0.770203,3.24182
0.250832,-0.0134416,0.0618344,4.57297,0.248963,3.35946,0.174662,5.25685,0.179862,3.8062,0.961106,2.69686,0.24789,5.3377,0.255607,3.00956,0.564201,4.22373,0.225709,2.73321,0.31107,1.06438,0.489591,5.70279,0.438832,3.88496,0.306159,1.6765,0.273633,5.61388,0.346818,1.7648,0.748706,4.14705,0.339379,2.8301,0.927308,2.66879,0.173362,4.85968,0.0597546,4.58455
-0.802093,-0.703984,0.217989,4.15276,0.093776,4.25137,0.0417797,3.19964,0.324293,1.83884,0.0976757,2.55985,0.0250975,3.74697,0.486272,2.59205,0.998146,1.36786,0.341336,2.98882,0.19957,3.81791,0.124107,4.52637,0.188236,2.80904,0.0859765,3.68666,0.324293,1.83884,0.00224382,3.27375,0.0492138,3.58142,0.0787548,4.67179,0.0622129,3.14755,0.394989,4.50174,0.249332,3.52047
-1.03434,-1.01754,0.0874758,3.26939,0.263268,5.23946,0.0438567,3.60452,0.101733,5.29271,0.0837204,2.99695,0.0194056,3.51588,0.0306715,1.86312,0.209089,3.48083,0.0722684,5.75044,0.168635,5.56464,0.206345,4.10867,0.0187123,3.18644,0.280007,2.96728,0.0434537,4.00091,0.0057261,4.1102,0.154782,2.6212,0.0589356,2.81907,0.347502,3.77922,0.0825073,3.18154,0.146796,2.51218
-0.602774,-0.367671,1.13096,4.92079,0.554013,7.1278,0.0158517,3.68397,0.148009,5.63179,0.150825,3.39429,0.251857,4.90086,0.372893,3.0794,0.313386,5.17069,0.473491,4.89964,0.0334727,2.39931,0.352455,4.90288,0.220082,5.60942,0.185706,6.21089,0.199716,5.39305,0.0513825,2.84733,0.266662,3.94886,1.08907,2.49767,0.681765,3.95432,1.1797,4.70044,0.716935,4.30883
-0.595841,-0.671772,0.146992,3.6017,0.183043,4.84617,0.187691,4.64396,0.535893,2.96065,0.10155,4.14884,0.000969231,3.82602,0.214761,3.46324,0.0319618,3.36138,0.230186,3.02663,0.278283,3.55566,0.19965,2.52966,0.299688,4.00566,0.0533987,5.31812,0.14592,3.78905,0.00813019,1.82908,0.583556,4.20651,0.266205,3.94806,0.0274007,4.38636,0.29807,3.8703,0.327766,4.30255
-0.100143,0.119228,0.108206,3.22725,0.485996,3.13471,0.236183,2.82906,0.111623,2.80201,0.017452,1.9504,0.667859,3.48915,0.266818,3.53362,0.146163,2.55422,0.0794345,3.6089,0.0184919,3.01939,0.169735,2.9735,0.0614091,3.4027,0.302975,2.62604,0.292166,1.85943,0.0187721,3.0634,0.0267449,4.17028,0.017452,1.9504,0.126188,3.09822,0.197922,2.72573,0.063382,3.59894
-0.607974,-0.657276,0.72371,5.61216,0.0452577,2.46132,0.0423689,3.33639,0.0657673,3.3257,0.154177,2.53224,0.0159376,3.36319,0.0338762,3.50137,0.0350028,3.10726,0.282419,1.80253,0.0276367,2.8794,0.01916,1.82433,0.305817,2.27569,0.220212,1.32024,0.379262,3.14613,0.0876219,3.63592,0.285208,2.39498,0.0902056,2.52893,0.12799,2.78219,0.0835327,1.99009,0.0449848,2.80489
2.18163,1.20418,0.0293804,2.84531,0.342877,2.07894,0.220034,2.8323,0.10711,2.86529,0.211969,4.23879,0.287104,3.07832,0.271331,2.95653,0.180338,2.52297,8.41618e-05,2.26485,0.03614,3.13539,0.816859,3.18647,0.0368333,2.19288,0.199923,2.46751,0.20183,2.33693,0.523129,3.04912,0.753742,3.43008,0.54501,2.65525,0.730468,2.11349,0.050179,4.89717,0.516239,2.78268
1.81159,2.35622,0.184193,4.10644,0.184193,5.18059,0.0575981,2.64549,0.184193,2.18511,0.0164135,4.87566,0.184193,2.53052,0.184193,1.33456,0.184193,3.40647,0.184193,3.2122,0.0575981,2.64549,0.389508,3.39684,0.0575981,2.64549,0.184193,3.42515,0.184193,3.40647,0.184193,1.33456,1.45912,4.45293,0.184193,1.33456,0.389508,3.39684,0.184189,3.2517,0.184193,3.32449
-0.217135,-0.212951,0.396188,4.41967,1.1897,5.77466,0.803492,7.94173,0.259264,2.92949,0.282663,2.72378,0.544078,4.95267,0.0478127,2.08356,0.917018,3.94224,0.533506,3.71871,0.0703445,2.99357,0.229453,2.37848,0.0332148,3.0587,0.585964,2.88083,0.594919,2.3345,0.19397,3.24513,0.348525,3.22796,0.374523,3.4697,0.66107,5.42465,0.762979,4.74421,0.155839,5.65373
-1.08807,-1.24834,0.00022459,4.00778,0.0924891,3.44505,0.110977,3.23789,0.00698411,3.22246,0.217033,4.29117,0.0585891,4.40005,0.110977,2.40769,0.132425,6.35402,0.0867118,3.28842,0.144774,4.04331,0.127009,4.5141,0.192624,2.14655,0.105344,2.82489,0.268596,3.6214,0.149541,6.67096,0.110977,2.40769,0.194068,2.33338,0.123976,4.16284,0.181069,0.65191,0.190428,3.62056
2.54041,1.64882,0.218884,2.92751,0.134606,1.46445,0.891595,2.081,0.058432,2.28792,0.179827,6.21914,0.00331581,3.38389,1.49158,4.74816,0.501039,2.03714,0.219402,2.68982,1.52798,4.04772,0.501787,2.8403,0.891595,3.22805,0.434367,5.17002,0.638537,3.5145,0.300863,3.33904,1.1666,4.02907,0.262647,2.42873,0.350476,4.90752,0.394155,3.0761,0.305761,2.16012
1.57154,1.39799,1.14243,2.54276,0.977472,3.21808,0.0132307,1.96655,0.244151,2.5666,0.695687,3.05425,0.730205,3.67432,0.197818,3.08246,0.0303162,2.70091,0.20862,2.877,0.255302,2.80198,0.300769,1.98258,1.13502,1.95469,0.736563,2.9034,1.64653,3.52521,0.638923,3.50911,1.14243,3.90842,0.138368,3.81313,1.12428,2.9384,1.16622,1.58857,1.14243,2.55324
0.323627,0.65067,0.572726,2.73063,0.573359,2.78754,0.0141097,2.71273,0.283714,4.06893,1.30564,2.94809,0.150834,3.03863,0.882737,2.53634,0.584426,2.07116,0.469167,1.43209,0.293246,2.99422,0.352375,2.72705,0.451835,0.882867,0.543478,2.40708,0.207478,2.54031,0.498978,2.73096,0.22481,2.17302,0.33376,3.3686,0.360001,2.90392,0.502531,3.88247,0.764185,3.18162
-0.184204,-0.460179,0.41055,3.8201,0.100132,4.0249,0.00307214,1.14854,0.222245,2.76635,0.129692,3.2692,0.055857,1.0545,0.100401,3.27899,0.0724958,2.66065,0.104387,3.16617,0.436952,4.03747,0.145984,1.70707,0.719321,6.37238,0.48292,5.49597,0.0367917,3.26052,0.147717,3.20364,0.127213,3.78111,0.0916392,4.66197,0.615901,4.89966,0.0165709,2.44587,0.242082,2.89543
-0.610574,-0.440671,0.199367,0.991765,0.0773922,2.28233,0.0365664,2.75438,0.0372163,3.55032,0.114959,2.33627,0.0351452,1.97409,0.0796021,3.36954,0.0112182,4.22481,0.897755,5.24604,0.0819909,2.96015,0.0662476,1.95422,0.00804061,3.85537,0.0458824,2.64571,0.632236,2.62032,0.230565,2.37946,0.188794,1.89434,0.188274,2.96257,0.0417227,3.34369,0.664465,3.39646,0.144771,1.89664
-1.02048,-0.970449,0.384141,1.88019,0.122079,2.52971,0.102025,1.48971,0.0333463,1.94656,0.000343084,2.95662,0.103758,1.50974,0.190852,3.0595,0.080143,4.73423,0.109824,2.62971,0.0602471,2.7339,0.0820928,3.39548,0.183269,3.29012,0.0170974,2.87538,0.0270994,3.0793,0.075976,3.85745,0.056564,3.64306,0.00110132,3.64199,0.175939,3.30604,0.0998943,4.2297,0.100291,2.88001
-0.794294,-0.622852,1.01667,2.263,0.412072,3.50626,0.0181713,6.34448,0.473714,3.15493,1.0457,3.23536,0.52285,3.23599,0.404775,3.47281,0.0206525,4.03954,0.114463,4.03365,0.0842037,4.14041,0.220838,6.46638,0.486597,3.25853,0.0431296,5.95524,0.187907,2.52497,0.118406,4.66062,0.365561,2.51599,0.571239,3.30044,0.099947,5.93857,0.134903,2.79947,0.141977,4.70734
0.548077,0.934443,0.873744,5.5824,0.0803877,5.27328,0.340002,4.00198,0.00419301,4.10319,0.30634,5.81612,0.0977864,1.48615,0.0863038,4.85584,0.23499,4.4941,0.079651,3.98911,0.718844,4.51393,0.382033,2.41294,0.0832707,4.35089,0.0937334,4.20734,0.100386,3.2798,0.22719,5.47437,0.183754,3.28795,0.0123391,5.11792,0.0393538,4.51771,0.253775,7.01527,0.637095,4.5849
0.580142,-0.0836908,0.365521,2.70191,0.197284,3.02757,0.341429,3.68797,0.713229,3.58707,0.452644,2.71737,0.0914138,3.86909,0.853446,4.33227,0.222011,3.4672,0.390826,4.95405,0.221549,2.85723,0.254578,2.17889,0.38216,2.56042,0.669032,2.62163,0.220564,4.77339,0.15742,5.04666,0.355815,3.33595,0.284259,1.60089,0.0597828,2.47181,0.472096,3.04982,0.229348,2.31292
-0.643505,-0.581275,0.25115,5.21977,0.373673,5.26061,0.339543,2.90472,0.432443,5.06431,0.130691,4.29883,0.0706791,3.54186,0.200886,4.13037,0.465201,6.52282,0.054762,3.40284,0.0354078,4.42441,0.232199,5.65248,0.277148,5.77542,0.342836,3.50184,2.72434,6.01613,0.420138,3.4135,0.0478292,2.63323,0.0206326,3.70965,0.267615,4.55005,0.453068,5.99014,0.203818,2.0986
2.54041,2.20875,0.331658,1.50471,1.27348,3.54143,0.331654,4.29528,0.201658,5.72663,0.331658,2.67644,0.291221,3.93207,0.235462,3.43928,0.80655,5.07091,0.331658,2.69609,0.717593,4.61887,0.331658,1.78938,0.331658,1.94442,0.331658,1.42286,0.331658,1.69465,0.101653,2.25447,0.118408,2.729,0.167515,4.45812,0.331658,2.68907,0.331658,3.20521,0.277285,2.31922
-0.923418,-0.948727,0.0188883,2.67572,0.0556397,1.90295,0.0341406,3.69233,0.0345524,2.01576,0.0334473,2.77469,0.0504401,1.80324,0.0357078,1.14106,0.00502259,1.68043,0.0558634,1.78167,0.0326747,1.85264,0.00832307,2.77833,0.00970966,1.132,0.0440198,1.55038,0.0130387,2.48319,0.01982,1.55454,0.0362203,2.71224,0.0344872,1.24811,0.0157759,3.73619,0.0136887,3.49843,0.0261751,1.66919
0.0896432,0.847627,0.00490391,2.10648,0.117563,2.47656,0.346938,5.72914,0.885086,6.09149,1.10203,2.73085,0.381602,2.13481,0.208123,5.15333,0.313833,2.29247,1.29506,3.34975,0.978693,3.76872,0.0257024,3.76728,0.165876,3.97762,0.243378,3.43,1.24417,4.42672,0.491936,4.89745,0.0308003,2.26381,0.00549537,1.27609,0.421466,3.83511,0.160893,6.12165,0.490794,3.2991
-0.043814,0.303347,0.000519216,1.58037,0.569185,2.62537,0.398118,3.82011,0.15417,3.23866,0.249813,2.21103,0.0321503,1.66165,0.418223,2.55865,0.781159,2.14574,0.172974,5.79526,0.174882,3.46636,0.0410763,3.62731,0.341528,2.90127,0.0338835,3.48921,1.75002,2.66672,0.23849,3.89386,0.491451,1.81673,0.618887,3.07108,0.300365,2.71338,0.483218,4.08112,0.185106,4.49931
-1.29086,-1.125,0.395267,3.84829,0.0251229,3.22425,0.220629,2.55833,0.197681,4.13892,0.0237364,2.11442,0.0871891,3.05195,0.236072,2.65619,0.167593,3.85908,0.0215003,2.41088,0.0226271,2.43761,0.0239269,3.26235,0.00724471,2.18473,0.11993,2.16565,0.167783,4.45286,0.0603071,3.73863,0.24992,3.25576,0.212197,3.10303,0.11863,2.05866,0.182325,5.91731,0.203297,3.36409
-0.85409,-0.762721,0.228076,4.672,0.206627,3.46001,0.205068,4.65633,0.306403,2.6819,0.422412,4.44657,0.30802,2.33903,0.267406,5.87505,0.209661,4.73455,0.0672197,3.93016,0.329584,4.24623,0.30802,2.33903,0.344418,5.78796,0.194322,6.50408,0.229159,3.20103,1.56991,4.60064,0.186869,6.07492,0.15128,6.04992,0.233146,5.16346,0.444944,4.87003,0.440293,6.60784
-1.05514,-0.940628,0.0843995,2.92956,0.511175,4.33664,0.291301,4.60651,0.177965,5.47006,0.147445,3.41204,0.0831429,4.27436,0.182109,3.57222,0.164604,3.11652,0.155244,3.50294,0.0417192,4.32301,0.0686285,3.89862,0.0800388,4.11437,0.0956653,5.45728,0.294984,3.77444,0.252349,2.414,0.189664,5.51986,0.0321865,4.73458,0.0668507,1.99979,0.348686,3.94529,0.0111437,5.58471
0.6928,0.79623,0.193556,2.21366,0.463764,3.58199,0.211755,1.20474,0.0211018,1.72645,0.138094,3.44193,0.0254349,4.09944,0.257598,1.80924,0.357605,1.4929,0.0786445,1.17074,0.00142992,1.06537,0.0794243,2.02785,0.410467,1.07023,0.277877,1.35526,0.222501,2.43334,0.025435,4.09944,0.211755,1.20474,0.00142986,1.06537,0.185324,3.78572,0.0189354,2.75327,0.410467,1.07023
0.243899,0.0199768,0.219242,3.87891,0.389155,3.37152,0.00207119,3.67114,0.29113,2.92883,0.354103,1.65096,0.274809,2.26903,0.577688,6.39608,0.133795,3.80343,0.501426,1.82647,0.022292,4.04799,0.124436,2.83854,0.208323,3.3152,0.241445,1.83263,1.08465,6.3045,0.280875,1.94251,1.10093,2.25456,0.272296,1.87032,1.49956,4.58626,0.102788,1.64143,0.281407,3.80426
